id,sentence,label
"claim-1594,evidence-407576","Water vapor in the stratosphere stopped global warming.[SEP]The stratosphere () is the second major layer of Earth's atmosphere, just above the troposphere, and below the mesosphere.",0
"claim-1594,evidence-807462",Water vapor in the stratosphere stopped global warming.[SEP]Research tracking the effect of light-scattering aerosols in the stratosphere during 2000 and 2010 and comparing its pattern to volcanic activity show a close correlation.,0
"claim-1594,evidence-727956",Water vapor in the stratosphere stopped global warming.[SEP]Decreased oxygen solubility from surface-layer warming accounts for most of the enhanced oxygen depletion in the upper 500 m of the ocean.,0
"claim-1594,evidence-71840",Water vapor in the stratosphere stopped global warming.[SEP]The impact of global warming and human activities are presented in the Sahel.,0
"claim-598,evidence-321585","If ECS is as low as the Energy Balance literature suggests, it means that the climate models we have been using for decades run too hot and need to be revised.[SEP]In 2010, the NYSCAC released a 428-page Interim Report which outlined a plan to reduce emissions and highlighted the impact climate change will have in the future.",0
"claim-598,evidence-720466","If ECS is as low as the Energy Balance literature suggests, it means that the climate models we have been using for decades run too hot and need to be revised.[SEP]This claim was criticized by climatologist Gavin Schmidt, Director of NASA's Goddard Institute for Space Studies, who notes the more generally-accepted understanding of the effects of the Iris effect and cites empirical cases where large and relatively rapid changes in the climate such as El Niño events, the Ultra-Plinian eruption of Mount Pinatubo in 1991, and recent trends in global temperature and water vapor levels to show that, as predicted in the generally-accepted view, water vapor increases as the temperature increases, and decreases as temperatures decrease.",0
"claim-598,evidence-454851","If ECS is as low as the Energy Balance literature suggests, it means that the climate models we have been using for decades run too hot and need to be revised.[SEP]The NRC also recommended that CCSP should expand its traditional focus on atmospheric sciences to better understand the impacts, adaptation, and the human dimension of climate change.",0
"claim-598,evidence-363579","If ECS is as low as the Energy Balance literature suggests, it means that the climate models we have been using for decades run too hot and need to be revised.[SEP]The ""likely"" range (as assessed to have a greater than 66% probability of being correct, based on the IPCC's expert judgment) is a projected increase in global mean temperature over the 21st century of between 1.1 and 6.4 °C.",0
"claim-598,evidence-14222","If ECS is as low as the Energy Balance literature suggests, it means that the climate models we have been using for decades run too hot and need to be revised.[SEP]While historical energy transitions were generally protracted affairs, unfolding over many decades, this does not necessarily hold true for the present energy transition, which is unfolding under very different policy and technological conditions.",0
"claim-598,evidence-1070817","If ECS is as low as the Energy Balance literature suggests, it means that the climate models we have been using for decades run too hot and need to be revised.[SEP]Looking to the future of the program, a 2008 NRC report put forward a set of research recommendations very similar to that embodied in the CCSP Strategic Plan revision of 2008.",0
"claim-2401,evidence-940414","Mother Earth has clearly ruled that CO2 is not a pollutant.'[SEP]While CO 2 is expected to be good for crop productivity at lower temperatures, it does reduce the nutritional values of crops, with for instance wheat having less protein and some minerals.",0
"claim-2401,evidence-676541","Mother Earth has clearly ruled that CO2 is not a pollutant.'[SEP]The principal environmental issues associated with runoff are the impacts to surface water, groundwater and soil through transport of water pollutants to these systems.",0
"claim-2401,evidence-1049076","Mother Earth has clearly ruled that CO2 is not a pollutant.'[SEP]The CO2 fertiliser effect has been greatly overestimated during Free-Air Carbon dioxide Enrichment (FACE) experiments where results show increased CO2 levels in the atmosphere enhances photosynthesis, reduce transpiration, and increase water use efficiency (WUE).",0
"claim-1525,evidence-248997","Earth's changing climate is a critical issue and poses the risk of significant environmental, social and economic disruptions around the globe.[SEP]Gelbspan 1998 p. 3 ""But some individuals do not want the public to know about the immediacy and extent of the climate threat.",0
"claim-1525,evidence-643410","Earth's changing climate is a critical issue and poses the risk of significant environmental, social and economic disruptions around the globe.[SEP]<poem>Models consistently suggest that SRM would generally reduce climate differences compared to a world with elevated GHG concentrations and no SRM; however, there would also be residual regional differences in climate (e.g., temperature and rainfall) when compared to a climate without elevated GHGs...",0
"claim-1525,evidence-707516","Earth's changing climate is a critical issue and poses the risk of significant environmental, social and economic disruptions around the globe.[SEP]Carbon dioxide in the Earth's atmosphere is essential to life and to most of the planetary biosphere.",0
"claim-1525,evidence-841506","Earth's changing climate is a critical issue and poses the risk of significant environmental, social and economic disruptions around the globe.[SEP]Its main aim is evaluating climate risks and exploring strategies for the prevention of these risks.",0
"claim-1525,evidence-814176","Earth's changing climate is a critical issue and poses the risk of significant environmental, social and economic disruptions around the globe.[SEP]In 2009 he started to analyze misrepresentations being used to promote climate change denial, and from 2010 became a prominent defender of science in the global warming controversy.",0
"claim-1525,evidence-739124","Earth's changing climate is a critical issue and poses the risk of significant environmental, social and economic disruptions around the globe.[SEP]Lester Brown of the Earth Policy Institute, has said: ""It would take 1.5 Earths to sustain our present level of consumption.",0
"claim-432,evidence-751418",Climate scientists use the 20th-century average as a benchmark for global temperature measurements.[SEP]Climate scientists Michael Mann of Penn State and Stefan Rahmstorf from the Potsdam Institute for Climate Impact Research suggested that the observed cold pattern during years of temperature records is a sign that the Atlantic Ocean's Meridional overturning circulation (AMOC) may be weakening.,0
"claim-432,evidence-1082680","Climate scientists use the 20th-century average as a benchmark for global temperature measurements.[SEP]The Anderson and Bows ""analysis suggests that despite high-level statements to the contrary, there is now little to no chance of maintaining the global mean surface temperature at or below 2°C.",0
"claim-432,evidence-51841",Climate scientists use the 20th-century average as a benchmark for global temperature measurements.[SEP]A consensus was emerging that parties to an international agreement would introduce measures to constrain the combustion of hydrocarbons in an effort to limit global temperature rise to the nominal 2 °C that scientists predicted would limit environmental harm to tolerable levels.,0
"claim-432,evidence-88112","Climate scientists use the 20th-century average as a benchmark for global temperature measurements.[SEP]or 770 and 570 GtCO, for 50% and 66% probabilities, using global mean surface temperature (GMST)).",0
"claim-432,evidence-184934","Climate scientists use the 20th-century average as a benchmark for global temperature measurements.[SEP]The graph on the left shows the temperature change over the past 12,000 years, from various sources.",0
"claim-432,evidence-206894","Climate scientists use the 20th-century average as a benchmark for global temperature measurements.[SEP]Scafetta and West correlated solar proxy data and lower tropospheric temperature for the preindustrial era, before significant anthropogenic greenhouse forcing, suggesting that TSI variations may have contributed 50% of the warming observed between 1900 and 2000 (although they conclude ""our estimates about the solar effect on climate might be overestimated and should be considered as an upper limit."")",0
"claim-432,evidence-453394","Climate scientists use the 20th-century average as a benchmark for global temperature measurements.[SEP]More generally, the actual rate at which the temperature drops with altitude is called the environmental lapse rate.",0
"claim-432,evidence-401231","Climate scientists use the 20th-century average as a benchmark for global temperature measurements.[SEP]Climate also includes statistics other than the average, such as the magnitudes of day-to-day or year-to-year variations.",0
"claim-512,evidence-699212","water vapour has been the main greenhouse gas and carbon dioxide has had a minuscule effect on global climate[SEP]Cumulative anthropogenic (i.e., human-emitted) emissions of CO 2 from fossil fuel use are a major cause of global warming, and give some indication of which countries have contributed most to human-induced climate change.",0
"claim-512,evidence-1169077",water vapour has been the main greenhouse gas and carbon dioxide has had a minuscule effect on global climate[SEP]For these reasons the role of tropospheric clouds in regulating weather and climate remains a leading source of uncertainty in global warming projections.,0
"claim-512,evidence-675698",water vapour has been the main greenhouse gas and carbon dioxide has had a minuscule effect on global climate[SEP]Boucher states that the scientific consensus is that livestock contribute 15% of global greenhouse gas emissions - far lower than the 51% claimed by the film.,0
"claim-512,evidence-779729","water vapour has been the main greenhouse gas and carbon dioxide has had a minuscule effect on global climate[SEP]White House deputy press secretary Dana Perino stated that ""The president noted in 2001 the increase in temperatures over the past 100 years and that the increase in greenhouse gases was due to a certain extent to human activity"".",0
"claim-512,evidence-441047",water vapour has been the main greenhouse gas and carbon dioxide has had a minuscule effect on global climate[SEP]The application of the framework begins with a full-term contraction budget for global emissions consistent with stabilising atmospheric concentrations of greenhouse gases at a pre-agreed concentration deemed to be safe.,0
"claim-99,evidence-99027","Most likely the primary control knob [on climate change] is the ocean waters and this environment that we live in.[SEP]In 2013, record low water levels in the Great Lakes were attributed to climate change.",0
"claim-99,evidence-751026","Most likely the primary control knob [on climate change] is the ocean waters and this environment that we live in.[SEP]Around fifty years ago, the common perception was that water was an infinite resource.",0
"claim-99,evidence-734704","Most likely the primary control knob [on climate change] is the ocean waters and this environment that we live in.[SEP]Where significant vertical movement of ocean currents is observed, this is known as upwelling and downwelling.",0
"claim-99,evidence-1200965",Most likely the primary control knob [on climate change] is the ocean waters and this environment that we live in.[SEP]Key adaptations in northern Africa relate to increased risk of water scarcity (resulting from a combination of climate change affecting water availability and increasing demand).,0
"claim-99,evidence-1016669","Most likely the primary control knob [on climate change] is the ocean waters and this environment that we live in.[SEP]The Paris Agreement is an agreement within the United Nations Framework Convention on Climate Change (UNFCCC) dealing with greenhouse gases emissions mitigation, adaptation and finance starting in the year 2020.",0
"claim-1935,evidence-70694","No state generates as much solar power as California, or has as many people whose jobs depend on it.[SEP][clarification needed] Solar jobs have more than doubled in the United States over the last decade growing 153% since 2010 to 242,343 workers directly employed by the industry.",0
"claim-1935,evidence-695336","No state generates as much solar power as California, or has as many people whose jobs depend on it.[SEP]This increases the amount of solar energy absorbed, leading to more warming.",0
"claim-1935,evidence-1031412","No state generates as much solar power as California, or has as many people whose jobs depend on it.[SEP]Countries generating more than 15 percent of their electricity from geothermal sources include El Salvador, Kenya, the Philippines, Iceland and Costa Rica.",0
"claim-1935,evidence-908122","No state generates as much solar power as California, or has as many people whose jobs depend on it.[SEP]According to a 2011 projection by the (IEA)International Energy Agency, solar power generators may produce most of the world's electricity within 50 years, dramatically reducing harmful greenhouse gas emissions.",0
"claim-762,evidence-694211","‘But even if an organism isn’t directly harmed by acidification it may be affected indirectly through changes in its habitat or changes in the food web.’[SEP]Other threats include pollution, introduced and invasive species, habitat fragmentation, habitat destruction, uncontrolled hybridization, global warming, ocean acidification and the driver behind many of these, human overpopulation.",0
"claim-762,evidence-81628","‘But even if an organism isn’t directly harmed by acidification it may be affected indirectly through changes in its habitat or changes in the food web.’[SEP]For example, the harm done by humans to the populations of Elephants and Monkeys contributes to deforestation therefore to climate change.",0
"claim-762,evidence-973567",‘But even if an organism isn’t directly harmed by acidification it may be affected indirectly through changes in its habitat or changes in the food web.’[SEP]Release of SO also contributes to the widespread acidification of ecosystems.,0
"claim-2765,evidence-488387","""Earth’s Albedo has risen in the past few years, and by doing reconstructions of the past albedo, it appears that there was a significant reduction in Earth’s albedo leading up to a lull in 1997.[SEP]This temperature change occurred at the end of what the earth sciences refer to as the Pleistocene epoch and immediately before the current, warmer Holocene epoch.",0
"claim-2765,evidence-333838","""Earth’s Albedo has risen in the past few years, and by doing reconstructions of the past albedo, it appears that there was a significant reduction in Earth’s albedo leading up to a lull in 1997.[SEP]This 'projection effect' is the main reason why Earth's polar regions are much colder than equatorial regions.",0
"claim-2765,evidence-283082","""Earth’s Albedo has risen in the past few years, and by doing reconstructions of the past albedo, it appears that there was a significant reduction in Earth’s albedo leading up to a lull in 1997.[SEP]Some risks are due to phenomena that have occurred in earth's past and left a geological record.",0
"claim-2765,evidence-471627","""Earth’s Albedo has risen in the past few years, and by doing reconstructions of the past albedo, it appears that there was a significant reduction in Earth’s albedo leading up to a lull in 1997.[SEP]Relative to the Earth 's surface it has twice this period, and hence appears to go around the Earth once every day.",0
"claim-2765,evidence-376948","""Earth’s Albedo has risen in the past few years, and by doing reconstructions of the past albedo, it appears that there was a significant reduction in Earth’s albedo leading up to a lull in 1997.[SEP]Its radius is about twice that of Earth, with a minimum mass Earth masses.",0
"claim-1381,evidence-417353","It projects that temperatures are likely to be anything from 1.5 to 4.5 degrees Celsius (2.7 to 8.1 degrees Fahrenheit) warmer by the latter part of the century[SEP]Climate is the statistics (usually, mean or variability) of weather: the classical period for averaging weather variables is 30 years in accordance with the definition set by the World Meteorological Organization.Instrumental temperature records have shown a robust multi-decadal long-term trend of global warming since the end of the 19th century, reversing longer term cooling in previous centuries as seen in paleoclimate records.",0
"claim-1381,evidence-433225","It projects that temperatures are likely to be anything from 1.5 to 4.5 degrees Celsius (2.7 to 8.1 degrees Fahrenheit) warmer by the latter part of the century[SEP]However, the warming was probably not uniform across the world.",0
"claim-1381,evidence-56261","It projects that temperatures are likely to be anything from 1.5 to 4.5 degrees Celsius (2.7 to 8.1 degrees Fahrenheit) warmer by the latter part of the century[SEP]The book begins with the earth's climate time-line, starting from the formation of the earth 4.5 billion years ago, and leading up to the Modern Warm Period.",0
"claim-1381,evidence-367175","It projects that temperatures are likely to be anything from 1.5 to 4.5 degrees Celsius (2.7 to 8.1 degrees Fahrenheit) warmer by the latter part of the century[SEP]The geological record, however, shows a continually relatively warm surface during the complete early temperature record of Earth with the exception of one cold glacial phase about 2.4 billion years ago.",0
"claim-1381,evidence-1125202","It projects that temperatures are likely to be anything from 1.5 to 4.5 degrees Celsius (2.7 to 8.1 degrees Fahrenheit) warmer by the latter part of the century[SEP]Another fingerprint of human effects on climate has been identified by looking at a slice through the layers of the atmosphere, and studying the pattern of temperature changes from the surface up through the stratosphere (see the section on solar activity).",0
"claim-1381,evidence-499377",It projects that temperatures are likely to be anything from 1.5 to 4.5 degrees Celsius (2.7 to 8.1 degrees Fahrenheit) warmer by the latter part of the century[SEP]Over 1979 to 2012 the trend for land was about 0.254 ± 0.050 °C per decade per CruTemp4 or 0.273 ± 0.047 per GHCN while the trend for sea surface temperatures is about 0.072 ± 0.024 °C per decade per HadISST to 0.124 ± 0.030 °C per decade per HadSST3.,0
"claim-1381,evidence-1174422","It projects that temperatures are likely to be anything from 1.5 to 4.5 degrees Celsius (2.7 to 8.1 degrees Fahrenheit) warmer by the latter part of the century[SEP]In 8 June 2015, several newspapers ran an article wrote that the leaders of the Group of Seven (or G7, consisting of Canada, France, Germany, Italy, Japan, the United Kingdom, and the United States) agreed to phase-out fossil fuel use by 2100, as part of the efforts to keep global temperature increase under 2 °C.",0
"claim-267,evidence-974483","Yet a study published just this week, by the Bjerknes Centre for Climate Research in Bergen, Norway, found that the natural climate system can change abruptly, without the need for any external forces.[SEP]This also relates to the challenge of climate change.",0
"claim-267,evidence-223495","Yet a study published just this week, by the Bjerknes Centre for Climate Research in Bergen, Norway, found that the natural climate system can change abruptly, without the need for any external forces.[SEP]Both studies attracted significant attention since they hinted at the possibility for a runaway positive feedback within the global climate system.",0
"claim-267,evidence-587423","Yet a study published just this week, by the Bjerknes Centre for Climate Research in Bergen, Norway, found that the natural climate system can change abruptly, without the need for any external forces.[SEP]He believes that climate change is still happening, but it will be felt farther in the future.",0
"claim-267,evidence-1193241","Yet a study published just this week, by the Bjerknes Centre for Climate Research in Bergen, Norway, found that the natural climate system can change abruptly, without the need for any external forces.[SEP]Possible tipping elements in the climate system include regional effects of global warming, some of which had abrupt onset and may therefore be regarded as abrupt climate change.",0
"claim-267,evidence-3225","Yet a study published just this week, by the Bjerknes Centre for Climate Research in Bergen, Norway, found that the natural climate system can change abruptly, without the need for any external forces.[SEP]Although not designed for this purpose, the Montreal Protocol has probably benefited climate change mitigation efforts.",0
"claim-267,evidence-432087","Yet a study published just this week, by the Bjerknes Centre for Climate Research in Bergen, Norway, found that the natural climate system can change abruptly, without the need for any external forces.[SEP]Scientific analysis can provide information on the impacts of climate change and associated policies, such as reducing GHG emissions.",0
"claim-267,evidence-175751","Yet a study published just this week, by the Bjerknes Centre for Climate Research in Bergen, Norway, found that the natural climate system can change abruptly, without the need for any external forces.[SEP]Most estimations still underestimate the amplifying climate change feedbacks.",0
"claim-1821,evidence-923627","The Conservatives' recent budget made no mention of climate change.[SEP]As part of the schedule leading up to the September UN High-Level-Event, on July 31 the United Nations General Assembly opened its first-ever plenary session devoted exclusively to climate change, which also included prominent scientists and business leaders.",0
"claim-1821,evidence-590213",The Conservatives' recent budget made no mention of climate change.[SEP]The destruction of rain forests is one of the critical causes of climate change.,0
"claim-1821,evidence-527984","The Conservatives' recent budget made no mention of climate change.[SEP]They maintain that the federal government should continue to build up climate change policies, stating ""we are also standing up for our constituents and all Americans harmed by climate change, including those most vulnerable among us: coastal residents confronting erosion and sea level rise; young and old alike suffering from worsening air pollution and at risk during heatwaves; mountain residents engulfed by wildfires; farmers struggling at harvest time due to drought; and communities across our nation challenged by extreme weather.",0
"claim-1821,evidence-456438","The Conservatives' recent budget made no mention of climate change.[SEP]In 2013, Hansen and three other leading climate experts wrote an open letter to policy makers, saying that ""continued opposition to nuclear power threatens humanity's ability to avoid dangerous climate change.",0
"claim-1821,evidence-309292",The Conservatives' recent budget made no mention of climate change.[SEP]The paper was criticized by numerous climate scientists.,0
"claim-388,evidence-1050126","We have also been told the problem is DEFINITELY NOT a billions-year-old planet running through cycles where the temperature might fluctuate a bit.[SEP]He wrote that this graph ""asserts that temperatures during the Medieval Warm Period were higher than those of today"", and described climate changes as due to solar variation.",0
"claim-388,evidence-1113756","We have also been told the problem is DEFINITELY NOT a billions-year-old planet running through cycles where the temperature might fluctuate a bit.[SEP]The cooling of Antarctica occurred stepwise, as the continental spread changed the oceanic currents from longitudinal equator-to-pole temperature-equalising currents to latitudinal currents that preserved and accentuated latitude temperature differences.",0
"claim-388,evidence-302290","We have also been told the problem is DEFINITELY NOT a billions-year-old planet running through cycles where the temperature might fluctuate a bit.[SEP]Other mitigation policies have been proposed, some of which are more stringent or modest than the 2 °C limit.",0
"claim-388,evidence-477808","We have also been told the problem is DEFINITELY NOT a billions-year-old planet running through cycles where the temperature might fluctuate a bit.[SEP]The math revolves around these three numbers: to stay below 2 degrees Celsius of global warming we can emit only 565 more gigatons of carbon dioxide versus the 2,795 gigatons held in proven reserves by fossil fuel corporations.",0
"claim-388,evidence-1006450","We have also been told the problem is DEFINITELY NOT a billions-year-old planet running through cycles where the temperature might fluctuate a bit.[SEP]Because most of the planet's snow and ice lies at high latitude, decreasing tilt may encourage the onset of an ice age for two reasons: There is less overall summer insolation, and also less insolation at higher latitudes, which melts less of the previous winter's snow and ice.",0
"claim-388,evidence-482776","We have also been told the problem is DEFINITELY NOT a billions-year-old planet running through cycles where the temperature might fluctuate a bit.[SEP]Bond events were previously believed to exhibit a quasi c. 1,500-year cycle, but the primary period of variability is now put at c. 1,000 years.",0
"claim-388,evidence-198633",We have also been told the problem is DEFINITELY NOT a billions-year-old planet running through cycles where the temperature might fluctuate a bit.[SEP]The waters have a temperature of some 80 C,0
"claim-2682,evidence-857357","The IPCC’s predicted equilibrium warming path bears no relation to the far lesser rate of “global warming” that has been observed in the 21st century to date.[SEP]Precession in the alignment of the obliquity and eccentricity lead to global warming and cooling ('great' summers and winters) with a period of 170,000 years.",0
"claim-2682,evidence-887979",The IPCC’s predicted equilibrium warming path bears no relation to the far lesser rate of “global warming” that has been observed in the 21st century to date.[SEP]Observations made over the next decade should yield a measurement of the rate at which WASP-18b 's orbit is decaying.,0
"claim-2682,evidence-1023462","The IPCC’s predicted equilibrium warming path bears no relation to the far lesser rate of “global warming” that has been observed in the 21st century to date.[SEP]In 2016, a team of 19 researchers led by Hansen published a paper ""Ice melt, sea level rise and superstorms: evidence from paleoclimate data, climate modeling, and modern observations that 2 °C global warming could be dangerous"" describing the effect of meltwater from ice sheets on the Atlantic meridional overturning circulation (slowing it or even stopping) and Antarctic bottom water formation.",0
"claim-2682,evidence-312294",The IPCC’s predicted equilibrium warming path bears no relation to the far lesser rate of “global warming” that has been observed in the 21st century to date.[SEP]The IPCC also estimated the globally averaged snow albedo effect of black carbon at +0.1 ± 0.1 W/m.,0
"claim-2682,evidence-816472",The IPCC’s predicted equilibrium warming path bears no relation to the far lesser rate of “global warming” that has been observed in the 21st century to date.[SEP]The IPCC's Fifth Assessment Report (AR5) states: The evidence for global warming due to human influence has been recognized by the national science academies of all the major industrialized countries.,0
"claim-2682,evidence-175250","The IPCC’s predicted equilibrium warming path bears no relation to the far lesser rate of “global warming” that has been observed in the 21st century to date.[SEP]The IPCC continues its work through the present day, and issues a series of Assessment Reports and supplemental reports that describe the state of scientific understanding at the time each report is prepared.",0
"claim-2682,evidence-377417","The IPCC’s predicted equilibrium warming path bears no relation to the far lesser rate of “global warming” that has been observed in the 21st century to date.[SEP]Obama acknowledges that, to avoid the worst effects of global warming, we must leave some fossil fuels unexploited.",0
"claim-2516,evidence-1019038","The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.[SEP]""It is likely that increases in GHG concentrations alone would have caused more warming than observed because volcanic and anthropogenic aerosols have offset some warming that would otherwise have taken place.""",0
"claim-2516,evidence-71190","The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.[SEP]Recent optimistic projections from the EIA and the IEA show that renewables will account for one sixth of global energy production in the next few decades (which includes Biomass energy), substantially below what is needed to significantly curtail emissions.",0
"claim-2516,evidence-1065311","The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.[SEP]The result would have been a sharp buildup of methane and carbon dioxide in the Earth's oceans and atmosphere, in a manner that may be consistent with the C/C isotopic record.",0
"claim-2516,evidence-1020037","The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.[SEP]Renewable energy reached a major milestone in the first quarter of 2011, when it contributed 11.7% of total US energy production ( of energy), surpassing nuclear energy production ().",0
"claim-2516,evidence-900868","The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.[SEP]Such inputs of cold and fresh water may well have altered the density-driven, thermohaline circulation patterns of the ocean, and often coincide with indications of global climate fluctuations.",0
"claim-2516,evidence-165763","The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.[SEP]He said, ""Global warming has reached a level such that we can ascribe with a high degree of confidence a cause and effect relationship between the greenhouse effect and the observed warming.",0
"claim-2869,evidence-614581","Claims that the IPCC does not accurately represent the views and findings of the scientists, on whose work the IPCC reports are based, are not supported by the facts.[SEP]The ""Newsweek"" article did not state the cause of cooling; it stated that ""what causes the onset of major and minor ice ages remains a mystery"" and cited the NAS conclusion that ""not only are the basic scientific questions largely unanswered, but in many cases we do not yet know enough to pose the key questions.",0
"claim-2869,evidence-127882","Claims that the IPCC does not accurately represent the views and findings of the scientists, on whose work the IPCC reports are based, are not supported by the facts.[SEP]Mooney and Nesbit called out popular biologist and author Richard Dawkins, noting his criticism of religion was unlikely to change religious fundamentalist minds and in fact more likely to strengthen their doubt of the scientific data.",0
"claim-2869,evidence-59479","Claims that the IPCC does not accurately represent the views and findings of the scientists, on whose work the IPCC reports are based, are not supported by the facts.[SEP]The executive summary includes the following findings.",0
"claim-2869,evidence-444313","Claims that the IPCC does not accurately represent the views and findings of the scientists, on whose work the IPCC reports are based, are not supported by the facts.[SEP]Although a report by the U.S. State Department, based on conditions in 2010, summed up the human rights situation in the country by asserting that the government ``generally respected the human rights of its citizens,'' the details in the report itself strongly indicate otherwise, and several international human-rights groups have described the state of human rights in Oman in highly critical terms.",0
"claim-2869,evidence-967012","Claims that the IPCC does not accurately represent the views and findings of the scientists, on whose work the IPCC reports are based, are not supported by the facts.[SEP]The CRU emails do not show either that the science is flawed or that the scientific process has been compromised.",0
"claim-2430,evidence-852598","Even during a period of long term warming, there are short periods of cooling due to climate variability.[SEP]There is also some evidence that a solar flare may have been responsible for the megafaunal extinction, but that cannot explain the apparent variability in the extinction across all continents.",0
"claim-2430,evidence-765786","Even during a period of long term warming, there are short periods of cooling due to climate variability.[SEP]More recent research, especially into Antarctica, indicates that this is probably a conservative estimate and true long-term sea level rise might be higher.",0
"claim-2430,evidence-662874","Even during a period of long term warming, there are short periods of cooling due to climate variability.[SEP]In 1980, Idso published research which concluded that climate sensitivity was probably only about 0.3 °C.",0
"claim-2430,evidence-519065","Even during a period of long term warming, there are short periods of cooling due to climate variability.[SEP]Strong evidence suggests the global temperatures increased by about 6 °C (10.8 °F) near the equator and therefore by more at higher latitudes: a sharp decrease in oxygen isotope ratios (O/O); the extinction of ""Glossopteris"" flora (""Glossopteris"" and plants that grew in the same areas), which needed a cold climate, with its replacement by floras typical of lower paleolatitudes.",0
"claim-2430,evidence-232879","Even during a period of long term warming, there are short periods of cooling due to climate variability.[SEP]Compared to the previous report, the lower bounds for the sensitivity of the climate system to emissions were slightly lowered, though the projections for global mean temperature rise (compared to pre-industrial levels) by 2100 exceeded 1.5 °C in all scenarios.",0
"claim-2430,evidence-940847","Even during a period of long term warming, there are short periods of cooling due to climate variability.[SEP]Michaels' viewpoint, as argued in a 2002 article in the journal ""Climate Research"", is that the planet will see ""a warming range of 1.3–3.0°C, with a central value of 1.9°C"" for the 1990 to 2100 period (a value far smaller than the IPCC's average predictions).",0
"claim-2430,evidence-341631","Even during a period of long term warming, there are short periods of cooling due to climate variability.[SEP]However, abrupt climate change on the decade time scale has occurred regionally.",0
"claim-2213,evidence-538277","The warming trend is the same in rural and urban areas, measured by thermometers and satellites, and by natural thermometers.[SEP]Polar amplification is the phenomenon that any change in the net radiation balance (for example greenhouse intensification) tends to produce a larger change in temperature near the poles than the planetary average.",0
"claim-2213,evidence-684018","The warming trend is the same in rural and urban areas, measured by thermometers and satellites, and by natural thermometers.[SEP]He believes that most climate change is natural in origin, the result of long-term changes in the Earth's albedo and that anthropogenic greenhouse gas emissions have caused some warming, but that its warming influence is small compared to natural, internal, chaotic fluctuations in global average cloud cover.",0
"claim-2213,evidence-777151","The warming trend is the same in rural and urban areas, measured by thermometers and satellites, and by natural thermometers.[SEP]""Robust findings"" of the Synthesis report include: ""Warming of the climate system is unequivocal, as is now evident from observations of increases in global average air and ocean temperatures, widespread melting of snow and ice and rising global average sea level"".",0
"claim-1824,evidence-1136882",94 percent of the carbon emissions which you so want to get rid of are caused by nature.[SEP]450 members of the CCX had achieved reductions of 700million tonnes of emissions over the life of the cap and trade program.,0
"claim-1824,evidence-609588","94 percent of the carbon emissions which you so want to get rid of are caused by nature.[SEP]The water vapor in the stratosphere arrives through tall [[thunderstorm]]s, while 15% of this vapor is delivered by tropical cyclones, and through chemical breakdown of [[methane]] into water vapor and carbon dioxide, both of which are greenhouse gases.",0
"claim-1824,evidence-351746",94 percent of the carbon emissions which you so want to get rid of are caused by nature.[SEP]A rise of 2.4 m (8 feet) is physically possible under a high emission scenario but the authors were unable to say how likely.,0
"claim-1824,evidence-477852","94 percent of the carbon emissions which you so want to get rid of are caused by nature.[SEP]Similarly, it has been estimated that new steel produced with recycled cans reduces greenhouse gas emissions by 75%.",0
"claim-832,evidence-456685","Or the news from Antarctica this past May, when a crack in an ice shelf grew 11 miles in six days, then kept going; the break now has just three miles to go — by the time you read this, it may already have met the open water, where it will drop into the sea one of the biggest icebergs ever, a process known poetically as ‘calving.’[SEP](2007:750) found that model projections for the 21st century showed a reduction of sea ice in both the Arctic and Antarctic.",0
"claim-832,evidence-315232","Or the news from Antarctica this past May, when a crack in an ice shelf grew 11 miles in six days, then kept going; the break now has just three miles to go — by the time you read this, it may already have met the open water, where it will drop into the sea one of the biggest icebergs ever, a process known poetically as ‘calving.’[SEP]It is the second largest ice shelf in the Arctic Ocean.",0
"claim-832,evidence-1152346","Or the news from Antarctica this past May, when a crack in an ice shelf grew 11 miles in six days, then kept going; the break now has just three miles to go — by the time you read this, it may already have met the open water, where it will drop into the sea one of the biggest icebergs ever, a process known poetically as ‘calving.’[SEP]Evidence of previous glacial activity is evident in images.",0
"claim-832,evidence-111792","Or the news from Antarctica this past May, when a crack in an ice shelf grew 11 miles in six days, then kept going; the break now has just three miles to go — by the time you read this, it may already have met the open water, where it will drop into the sea one of the biggest icebergs ever, a process known poetically as ‘calving.’[SEP]The name was amended to Choyce Point in 1975 and reapplied to this point which is of geological significance and rises 230 m above the ice shelf.",0
"claim-832,evidence-915986","Or the news from Antarctica this past May, when a crack in an ice shelf grew 11 miles in six days, then kept going; the break now has just three miles to go — by the time you read this, it may already have met the open water, where it will drop into the sea one of the biggest icebergs ever, a process known poetically as ‘calving.’[SEP]When the volcano sinks back down into the sea, the coral continues to grow, keeping the reef at or above water level.",0
"claim-1325,evidence-65691","“The Lancet researchers found that about 0.5%—half a percent—of all deaths are associated with heat, not only from acute problems like heat stroke, but also increased mortality from cardiac events and dehydration.[SEP]Although research established that heat waves represent a major threat for public health, France had no policy in place.",0
